Local time,Open,High,Low,Close,Volume
06.01.2016 10:00:00.000 GMT-0800,1.46210,1.46432,1.46160,1.46296,22079.5401
06.01.2016 14:00:00.000 GMT-0800,1.46296,1.46391,1.46214,1.46313,13589.3203
06.01.2016 18:00:00.000 GMT-0800,1.46312,1.46403,1.46250,1.46329,14476.54
06.01.2016 22:00:00.000 GMT-0800,1.46329,1.46333,1.45603,1.45767,40366.8607
07.01.2016 02:00:00.000 GMT-0800,1.45766,1.45876,1.45329,1.45639,42285.7793
07.01.2016 06:00:00.000 GMT-0800,1.45639,1.46016,1.45553,1.45866,41500.6797
07.01.2016 10:00:00.000 GMT-0800,1.45866,1.46238,1.45865,1.46164,20176.5696
07.01.2016 14:00:00.000 GMT-0800,1.46159,1.46389,1.46079,1.46246,15133.3798
07.01.2016 18:00:00.000 GMT-0800,1.46247,1.46445,1.46129,1.46129,12602.030299999999
07.01.2016 22:00:00.000 GMT-0800,1.46128,1.46301,1.46036,1.46191,31215.1606
08.01.2016 02:00:00.000 GMT-0800,1.46193,1.46251,1.45510,1.45673,35973.1899
08.01.2016 06:00:00.000 GMT-0800,1.45673,1.45865,1.45060,1.45170,46530.8506
08.01.2016 10:00:00.000 GMT-0800,1.45171,1.45322,1.45116,1.45175,16876.730199999998
10.01.2016 14:00:00.000 GMT-0800,1.45239,1.45588,1.44921,1.45251,18269.37
10.01.2016 18:00:00.000 GMT-0800,1.45252,1.45318,1.45155,1.45310,11038.899800000001
10.01.2016 22:00:00.000 GMT-0800,1.45310,1.45826,1.45210,1.45652,30337.7402
11.01.2016 02:00:00.000 GMT-0800,1.45650,1.46042,1.45530,1.45866,34971.9301
11.01.2016 06:00:00.000 GMT-0800,1.45868,1.45917,1.45251,1.45603,38190.29
11.01.2016 10:00:00.000 GMT-0800,1.45602,1.45617,1.45322,1.45407,18240.02
11.01.2016 14:00:00.000 GMT-0800,1.45402,1.45600,1.45318,1.45361,14396.380099999998
11.01.2016 18:00:00.000 GMT-0800,1.45366,1.45414,1.45166,1.45261,11720.8301
11.01.2016 22:00:00.000 GMT-0800,1.45259,1.45371,1.44825,1.44880,30832.769500000002
12.01.2016 02:00:00.000 GMT-0800,1.44880,1.44905,1.44140,1.44292,38513.3506
12.01.2016 06:00:00.000 GMT-0800,1.44293,1.44382,1.43518,1.44267,45206.7793
12.01.2016 10:00:00.000 GMT-0800,1.44267,1.44528,1.44218,1.44473,18448.8999
12.01.2016 14:00:00.000 GMT-0800,1.44473,1.44718,1.44241,1.44646,16909.839699999997
12.01.2016 18:00:00.000 GMT-0800,1.44650,1.44757,1.44515,1.44581,14813.76
12.01.2016 22:00:00.000 GMT-0800,1.44583,1.44745,1.44185,1.44642,34505.01
13.01.2016 02:00:00.000 GMT-0800,1.44640,1.44649,1.43799,1.44167,35968.3906
13.01.2016 06:00:00.000 GMT-0800,1.44169,1.44692,1.44086,1.44584,39549.550200000005
13.01.2016 10:00:00.000 GMT-0800,1.44584,1.44595,1.44016,1.44053,21491.589799999998
13.01.2016 14:00:00.000 GMT-0800,1.44054,1.44249,1.43895,1.43988,16304.0406
13.01.2016 18:00:00.000 GMT-0800,1.43988,1.44074,1.43940,1.43988,11973.53
13.01.2016 22:00:00.000 GMT-0800,1.43988,1.44240,1.43728,1.43747,35203.600099999996
14.01.2016 02:00:00.000 GMT-0800,1.43747,1.44366,1.43599,1.43999,46623.6202
14.01.2016 06:00:00.000 GMT-0800,1.44000,1.44452,1.43820,1.44137,41587.2891
14.01.2016 10:00:00.000 GMT-0800,1.44137,1.44185,1.44036,1.44109,18174.679900000003
14.01.2016 14:00:00.000 GMT-0800,1.44101,1.44277,1.44091,1.44132,12266.11
14.01.2016 18:00:00.000 GMT-0800,1.44132,1.44166,1.43988,1.44036,10809.9797
14.01.2016 22:00:00.000 GMT-0800,1.44036,1.44095,1.43376,1.43711,38369.8496
15.01.2016 02:00:00.000 GMT-0800,1.43711,1.43736,1.43251,1.43447,40633.6602
15.01.2016 06:00:00.000 GMT-0800,1.43448,1.43627,1.42648,1.42763,45150.831099999996
15.01.2016 10:00:00.000 GMT-0800,1.42763,1.42848,1.42485,1.42485,16630.0003
17.01.2016 14:00:00.000 GMT-0800,1.42504,1.42735,1.42504,1.42701,14328.880099999998
17.01.2016 18:00:00.000 GMT-0800,1.42701,1.42841,1.42631,1.42738,11993.469899999998
17.01.2016 22:00:00.000 GMT-0800,1.42744,1.43231,1.42478,1.42941,40531.259
18.01.2016 02:00:00.000 GMT-0800,1.42944,1.43085,1.42689,1.42825,35993.8506
18.01.2016 06:00:00.000 GMT-0800,1.42826,1.42954,1.42599,1.42616,26502.5102
18.01.2016 10:00:00.000 GMT-0800,1.42618,1.42624,1.42368,1.42416,8275.789999999999
18.01.2016 14:00:00.000 GMT-0800,1.42415,1.42626,1.42399,1.42536,14362.2502
18.01.2016 18:00:00.000 GMT-0800,1.42541,1.42711,1.42377,1.42695,14581.66
18.01.2016 22:00:00.000 GMT-0800,1.42696,1.43396,1.42675,1.43129,34665.8909
19.01.2016 02:00:00.000 GMT-0800,1.43130,1.43219,1.42065,1.42186,41144.1709
19.01.2016 06:00:00.000 GMT-0800,1.42186,1.42268,1.41291,1.41843,46705.039600000004
19.01.2016 10:00:00.000 GMT-0800,1.41842,1.41972,1.41550,1.41570,16021.3001
19.01.2016 14:00:00.000 GMT-0800,1.41553,1.41792,1.41369,1.41505,15751.120199999998
19.01.2016 18:00:00.000 GMT-0800,1.41510,1.41584,1.41330,1.41481,17307.09
19.01.2016 22:00:00.000 GMT-0800,1.41480,1.41845,1.41251,1.41839,39389.1699
20.01.2016 02:00:00.000 GMT-0800,1.41838,1.41963,1.41304,1.41773,42254.7998
20.01.2016 06:00:00.000 GMT-0800,1.41772,1.42190,1.41517,1.41825,45314.1397
20.01.2016 10:00:00.000 GMT-0800,1.41825,1.41957,1.41508,1.41897,20873.8403
20.01.2016 14:00:00.000 GMT-0800,1.41897,1.42035,1.41748,1.41876,15403.9804
20.01.2016 18:00:00.000 GMT-0800,1.41876,1.41908,1.41678,1.41868,16151.1502
20.01.2016 22:00:00.000 GMT-0800,1.41868,1.41949,1.41528,1.41811,32183.5898
21.01.2016 02:00:00.000 GMT-0800,1.41810,1.41830,1.40793,1.41023,50130.8603
21.01.2016 06:00:00.000 GMT-0800,1.41024,1.42281,1.40808,1.42067,47768.370599999995
21.01.2016 10:00:00.000 GMT-0800,1.42067,1.42487,1.41971,1.42205,21249.520099999998
21.01.2016 14:00:00.000 GMT-0800,1.42205,1.42309,1.42087,1.42132,16230.8301
21.01.2016 18:00:00.000 GMT-0800,1.42131,1.42252,1.42045,1.42237,14979.319800000001
21.01.2016 22:00:00.000 GMT-0800,1.42238,1.43056,1.42159,1.42815,37686.0498
22.01.2016 02:00:00.000 GMT-0800,1.42815,1.43387,1.42494,1.43282,41934.0303
22.01.2016 06:00:00.000 GMT-0800,1.43282,1.43627,1.42764,1.42942,38621.25
22.01.2016 10:00:00.000 GMT-0800,1.42945,1.43073,1.42570,1.42619,16071.539499999999
24.01.2016 14:00:00.000 GMT-0800,1.42652,1.42877,1.42524,1.42833,13015.410199999998
24.01.2016 18:00:00.000 GMT-0800,1.42834,1.43092,1.42831,1.42955,15232.1396
24.01.2016 22:00:00.000 GMT-0800,1.42955,1.43082,1.42334,1.42581,30424.8997
25.01.2016 02:00:00.000 GMT-0800,1.42580,1.42766,1.42233,1.42491,32866.3002
25.01.2016 06:00:00.000 GMT-0800,1.42492,1.42867,1.42301,1.42436,37549.3301
25.01.2016 10:00:00.000 GMT-0800,1.42436,1.42641,1.42369,1.42479,14256.91
25.01.2016 14:00:00.000 GMT-0800,1.42475,1.42521,1.42059,1.42276,17338.9502
25.01.2016 18:00:00.000 GMT-0800,1.42278,1.42419,1.42238,1.42241,13321.0098
25.01.2016 22:00:00.000 GMT-0800,1.42240,1.42252,1.41729,1.42114,35333.340299999996
26.01.2016 02:00:00.000 GMT-0800,1.42111,1.42666,1.41837,1.42537,39399.2597
26.01.2016 06:00:00.000 GMT-0800,1.42536,1.43668,1.42398,1.43502,40522.8203
26.01.2016 10:00:00.000 GMT-0800,1.43502,1.43632,1.43414,1.43493,16092.4895
26.01.2016 14:00:00.000 GMT-0800,1.43488,1.43499,1.43296,1.43385,13849.3596
26.01.2016 18:00:00.000 GMT-0800,1.43385,1.43505,1.43365,1.43444,14706.059799999999
26.01.2016 22:00:00.000 GMT-0800,1.43444,1.43510,1.42956,1.43041,33570.130300000004
27.01.2016 02:00:00.000 GMT-0800,1.43041,1.43549,1.42838,1.43378,36936.088800000005
27.01.2016 06:00:00.000 GMT-0800,1.43377,1.43420,1.42297,1.42688,43166.989700000006
27.01.2016 10:00:00.000 GMT-0800,1.42686,1.42786,1.42300,1.42325,26478.74
27.01.2016 14:00:00.000 GMT-0800,1.42324,1.42586,1.42310,1.42539,16058.2598
27.01.2016 18:00:00.000 GMT-0800,1.42537,1.42621,1.42385,1.42442,17687.4502
27.01.2016 22:00:00.000 GMT-0800,1.42438,1.43256,1.42393,1.43139,35394.2901
28.01.2016 02:00:00.000 GMT-0800,1.43140,1.43457,1.42827,1.43345,40521.890699999996
28.01.2016 06:00:00.000 GMT-0800,1.43343,1.44073,1.43159,1.43695,47186.0205
28.01.2016 10:00:00.000 GMT-0800,1.43695,1.43884,1.43512,1.43579,16096.7805
28.01.2016 14:00:00.000 GMT-0800,1.43580,1.43626,1.43497,1.43560,13535.720299999999
28.01.2016 18:00:00.000 GMT-0800,1.43559,1.44013,1.43329,1.43919,27286.7598
28.01.2016 22:00:00.000 GMT-0800,1.43924,1.44130,1.43395,1.43424,36377.83
29.01.2016 02:00:00.000 GMT-0800,1.43425,1.43589,1.42443,1.42538,39736.8906
29.01.2016 06:00:00.000 GMT-0800,1.42538,1.42777,1.41491,1.42221,43873.8193
29.01.2016 10:00:00.000 GMT-0800,1.42218,1.42525,1.42071,1.42409,15897.9798
