BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
58450.88,1821.73,539.69,202.06,1.2624,1.1746,12.5297,0.4043,1.5687,30.7522,0.2159,232.37,154.03,1.289,1.3946,10.514,22.585,44.783,7.09,5.271,2.7434,2.49,1.1046,0.108,0.1116,2.8405,0.276,8.4506,1.1156,23.21,4.4517,0.2432,1.973,0.0104,284.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59250.01,1842.99,550.0,204.66,1.2656,1.2133,12.7175,0.4116,1.6145,31.264,0.2139,233.63,156.39,1.297,1.4129,10.5688,22.452,45.219,7.086,5.3066,2.7123,2.4761,1.0875,0.1102,0.1128,2.8691,0.2836,8.4218,1.1281,23.11,4.4264,0.2426,1.954,0.0103,290.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59228.25,1855.26,541.59,203.93,1.2553,1.1892,12.6044,0.4075,1.5919,30.9044,0.2118,232.89,157.78,1.293,1.4242,10.4884,22.221,44.659,6.99,5.2831,2.6924,2.48,1.1131,0.1095,0.1099,2.9628,0.2858,8.5066,1.1272,23.14,4.4947,0.238,1.933,0.0102,288.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59271.4,1847.72,547.23,203.27,1.2493,1.1554,12.7133,0.429,1.566,30.6086,0.2417,231.85,159.53,1.279,1.4549,10.6048,22.148,44.241,6.938,5.3269,2.6699,2.5233,1.1104,0.1069,0.1079,2.922,0.284,8.5508,1.1296,23.24,4.5409,0.2357,1.94,0.0103,285.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
58100.73,1806.9,536.69,200.05,1.1958,1.0842,12.3226,0.4149,1.4992,29.662,0.2187,227.86,154.76,1.208,1.4016,10.109,20.876,42.93,6.6,5.08,2.74,2.5715,1.1109,0.102,0.1048,2.9096,0.2861,8.7677,1.1254,23.53,4.3909,0.3294,1.918,0.0104,278.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57824.37,1787.64,532.01,199.09,1.224,1.0907,12.2946,0.4047,1.4906,29.4935,0.216,226.14,151.83,1.202,1.3804,9.9797,20.745,42.388,6.682,5.0024,2.6196,2.4762,1.1327,0.0974,0.1006,2.8881,0.2855,8.6461,1.1225,23.75,4.4806,0.2966,1.894,0.0102,283.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57035.13,1783.18,526.92,196.1,1.2113,1.1055,12.1831,0.4033,1.4877,29.2716,0.2218,228.1,150.68,1.21,1.43,9.9355,20.728,42.442,6.607,5.001,2.6157,2.5017,1.1447,0.0964,0.101,2.8708,0.296,8.7627,1.1279,24.18,4.5297,0.3191,1.873,0.0104,284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56273.97,1772.08,519.53,194.05,1.183,1.1022,12.094,0.3972,1.4406,29.014,0.228,223.32,148.25,1.178,1.3851,9.7357,20.367,41.648,6.517,4.9113,2.616,2.4872,1.0881,0.0972,0.1027,2.932,0.3023,8.8344,1.1262,24.04,4.551,0.3095,1.83,0.0103,280.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57209.07,1791.05,523.72,195.56,1.2032,1.1129,12.1285,0.3994,1.4726,29.2524,0.2257,223.12,148.02,1.222,1.376,9.9209,20.621,42.559,6.648,5.0044,2.5783,2.4539,1.0867,0.0995,0.1032,2.922,0.3182,8.8097,1.122,23.88,4.6,0.2998,1.873,0.0105,284.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57544.7,1797.21,527.35,196.91,1.2001,1.1189,12.2063,0.402,1.4831,29.6795,0.217,222.19,150.23,1.21,1.3739,10.0382,20.884,42.432,6.677,5.0441,2.5222,2.4334,1.0626,0.1015,0.1061,2.9282,0.3039,8.6564,1.0952,23.57,4.6137,0.294,1.899,0.0099,278.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57355.94,1783.89,524.89,195.67,1.1872,1.1266,11.9559,0.4036,1.4565,29.2616,0.2172,220.77,148.56,1.179,1.41,9.98,20.535,42.502,6.59,5.0171,2.4803,2.3172,1.0596,0.0988,0.1061,2.8962,0.3051,9.243,1.0451,23.42,4.597,0.2905,1.912,0.0102,272.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57577.88,1783.04,519.93,194.63,1.1912,1.164,11.9305,0.4043,1.5218,29.1131,0.2176,219.42,147.33,1.192,1.42,10.0311,20.416,43.187,6.679,4.9672,2.5088,2.3605,1.0661,0.0971,0.1028,2.9451,0.3025,9.4809,1.1181,23.63,4.644,0.2847,1.919,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57550.02,1789.48,521.15,194.98,1.1953,1.1577,12.0456,0.4003,1.5607,29.0814,0.2197,221.83,147.47,1.219,1.4295,10.2179,20.453,43.164,6.878,5.0246,2.5456,2.3492,1.0894,0.0986,0.1028,2.8713,0.2982,9.6987,1.1546,23.41,4.6147,0.2879,1.915,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57749.18,1795.25,525.6,196.59,1.1909,1.1604,12.1586,0.4083,1.547,29.2628,0.2194,221.47,149.06,1.217,1.4821,10.2348,20.858,43.354,6.884,5.0381,2.5557,2.3368,1.1032,0.098,0.1025,2.8333,0.3054,9.7201,1.132,23.74,4.6679,0.2903,1.918,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57086.65,1779.87,531.55,196.91,1.1799,1.1735,12.2675,0.4133,1.5347,29.15,0.218,222.15,148.55,1.2,1.5193,10.6955,20.698,43.868,7.01,5.0583,2.6254,2.3763,1.1,0.0965,0.1023,2.706,0.3078,9.6786,1.1249,23.79,4.6253,0.2882,1.948,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55525.42,1739.17,524.71,192.75,1.1506,1.1402,12.1098,0.405,1.4671,28.6088,0.2107,216.54,145.64,1.16,1.5032,10.422,19.825,42.082,6.828,5.1096,2.6328,2.3974,1.0887,0.102,0.1091,2.6905,0.3082,8.9015,1.1494,23.28,4.6453,0.2852,1.949,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54071.04,1682.34,509.23,185.42,1.1018,1.0836,11.6684,0.3926,1.4269,27.2627,0.1992,207.0,139.87,1.103,1.4714,9.8733,19.263,40.666,6.624,4.79,2.6127,2.4094,1.1071,0.1081,0.1124,2.7243,0.3136,8.5416,1.1284,23.43,4.6445,0.2889,1.985,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54677.48,1702.93,530.04,188.13,1.1293,1.0857,12.4,0.404,1.4197,27.4906,0.2016,209.07,140.75,1.119,1.7207,10.3998,19.381,41.716,6.789,4.8915,2.518,2.3404,1.1126,0.1085,0.1104,2.7064,0.3064,8.2036,1.1337,23.89,4.501,0.2847,1.942,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54214.23,1680.83,519.64,185.67,1.1269,1.0604,12.0575,0.3947,1.3987,27.2972,0.1983,208.8,139.96,1.105,1.6583,9.9485,19.35,41.106,6.552,4.7182,2.4908,2.3552,1.1013,0.108,0.112,2.694,0.3128,10.9654,1.1258,23.7,4.5393,0.2747,1.965,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54242.15,1687.04,519.75,184.22,1.1261,1.052,12.0805,0.3933,1.368,26.9626,0.198,207.61,139.21,1.1,1.6521,10.1082,19.014,40.604,6.454,4.7472,2.539,2.5508,1.1112,0.1063,0.1098,2.6725,0.3181,10.627,1.1036,23.92,4.6997,0.2732,1.97,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55160.82,1702.81,523.28,186.47,1.156,1.09,12.486,0.3996,1.4801,27.2392,0.2009,210.62,140.02,1.138,1.6465,10.6295,19.488,41.88,6.812,4.9361,2.6681,2.4786,1.0963,0.1093,0.1151,2.6723,0.3128,10.2647,1.0851,24.2,4.6428,0.269,2.022,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55036.02,1706.1,516.52,186.13,1.1274,1.0628,12.3379,0.3947,1.4806,27.4117,0.1964,208.8,137.12,1.132,1.5945,11.9697,19.233,41.692,6.811,4.9144,2.5962,2.5372,1.0694,0.1069,0.1118,2.605,0.331,10.527,1.1031,23.54,4.6115,0.2678,2.006,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54377.15,1668.37,510.87,186.04,1.1169,1.0543,12.2628,0.3945,1.4968,26.8,0.1934,207.08,137.22,1.112,1.66,11.3101,18.703,41.199,7.052,4.8798,2.5349,2.4684,0.9865,0.1108,0.1134,2.7612,0.3346,10.9876,1.0771,23.86,4.6004,0.2706,2.059,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54370.97,1678.53,512.88,190.93,1.108,1.043,12.3497,0.3933,1.5385,26.87,0.1949,208.77,137.31,1.108,1.6815,11.4083,18.897,41.209,7.057,4.9547,2.5166,2.4053,0.937,0.1123,0.1136,2.7509,0.3105,10.2959,1.0865,24.84,4.6927,0.2602,2.039,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55492.14,1696.3,519.1,194.6,1.1408,1.0802,12.38,0.3963,1.5217,27.3571,0.202,211.7,138.72,1.137,1.68,11.0703,19.251,42.18,7.264,5.0106,2.5316,2.4082,0.943,0.1137,0.115,2.7506,0.266,10.0156,1.0554,24.24,4.6151,0.259,2.039,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56584.84,1715.39,522.85,194.63,1.1494,1.105,12.5191,0.4001,1.5649,27.4389,0.2027,211.97,139.66,1.155,1.6245,12.1939,19.446,43.875,7.677,4.9946,2.5331,2.416,0.9494,0.1118,0.1124,2.7583,0.2649,9.1879,1.058,25.25,4.5848,0.2704,2.001,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56279.55,1719.77,520.7,193.55,1.1398,1.0783,12.4075,0.3966,1.5845,27.5671,0.2008,210.3,140.14,1.166,1.5905,12.3586,19.186,44.701,11.2,4.8935,2.435,2.3613,0.9069,0.1101,0.1116,2.7701,0.2717,8.5419,1.0499,25.27,4.568,0.2802,1.976,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54697.7,1635.0,507.14,187.59,1.105,1.033,12.149,0.3852,1.4751,26.1009,0.1921,204.58,134.22,1.101,1.5329,11.5668,18.481,42.759,9.023,4.7865,2.4628,2.3638,0.9542,0.1071,0.1111,2.7491,0.2714,8.7578,1.0888,25.6,4.574,0.2659,1.979,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52283.88,1582.58,474.16,176.33,1.0671,0.9853,11.2938,0.3618,1.3719,24.88,0.1895,191.83,127.99,1.028,1.4073,10.8212,17.447,39.714,9.202,4.5338,2.4837,2.3211,0.9675,0.1077,0.1113,2.7796,0.2508,9.1268,1.0924,24.83,4.5397,0.2731,1.988,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52128.46,1572.35,463.92,175.81,1.09,0.9643,11.186,0.3562,1.3086,24.7931,0.1917,188.67,122.6,1.017,1.35,10.4987,17.52,38.972,8.602,4.4191,2.4702,2.2917,0.9373,0.107,0.1112,2.7294,0.2671,8.5915,1.1097,24.09,4.5357,0.2736,1.947,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52240.31,1573.04,464.45,172.93,1.0804,0.9735,11.1515,0.3564,1.2969,24.923,0.19,188.47,122.1,1.017,1.35,10.8304,17.302,39.295,7.173,4.4,2.3804,2.2095,0.9564,0.1088,0.1126,2.7847,0.2911,9.3094,1.0855,25.62,4.4761,0.2702,1.958,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52142.65,1592.4,471.81,174.12,1.1051,0.9902,11.1935,0.36,1.3285,25.1679,0.1935,191.7,124.07,1.048,1.3795,11.5,17.498,39.695,8.202,4.3902,2.2777,2.1177,0.9764,0.106,0.1079,2.7451,0.2947,9.396,1.0686,25.47,4.4687,0.2714,1.971,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50982.83,1594.0,467.11,170.5,1.0972,0.9597,10.8748,0.3565,1.2896,25.4618,0.1867,185.03,119.11,1.023,1.3285,10.5728,17.008,38.305,7.61,4.1806,2.319,2.1375,0.9927,0.1051,0.1065,2.7774,0.3187,9.5737,1.0985,25.44,4.4117,0.2716,2.026,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52196.41,1605.29,480.71,174.36,1.1078,0.9882,11.0793,0.3671,1.3424,26.5199,0.189,190.44,123.24,1.049,1.3561,10.7996,17.317,39.338,7.96,4.2307,2.3257,2.4899,0.9794,0.1069,0.1078,2.8011,0.3367,9.7893,1.1475,24.85,4.4331,0.2706,1.955,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51285.49,1586.27,474.18,172.07,1.0969,0.9735,11.1009,0.3617,1.3118,25.5746,0.1888,189.26,122.89,1.044,1.335,10.4024,17.184,38.667,8.269,4.12,2.3063,2.8394,1.0107,0.1041,0.1075,2.8456,0.3536,9.8555,1.1279,25.14,4.454,0.2748,1.85,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52405.02,1618.41,476.36,175.19,1.1228,1.0085,11.3071,0.3667,1.3528,25.6615,0.1934,191.43,125.63,1.063,1.4528,10.9828,17.378,40.022,9.153,4.275,2.4241,2.6432,1.0228,0.105,0.1098,2.8302,0.3269,9.2771,1.1142,25.53,4.4803,0.2727,1.841,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53648.36,1630.86,476.3,177.15,1.1434,1.0109,11.3422,0.3734,1.379,25.8104,0.1962,194.85,127.4,1.089,1.4824,11.4534,17.964,40.682,9.02,4.3802,2.47,2.9341,1.0153,0.1075,0.1107,2.8399,0.3306,9.4545,1.1224,25.57,4.48,0.273,1.889,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52678.07,1615.74,489.48,179.12,1.2612,1.0675,11.5888,0.3822,1.3678,26.151,0.1953,196.71,127.55,1.089,1.43,11.7065,18.401,41.041,8.641,4.4054,2.4656,3.0452,1.0043,0.1068,0.1098,2.9375,0.3288,9.667,1.1163,25.55,4.3954,0.2758,1.869,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53330.68,1641.25,492.72,180.14,1.2202,1.0519,11.6282,0.3773,1.3709,26.3416,0.1983,198.81,130.65,1.086,1.3971,12.0509,18.414,41.013,8.426,4.4739,2.49,3.3476,0.9914,0.1075,0.1093,2.9312,0.3304,9.8676,1.1265,25.71,4.4207,0.2741,1.867,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53833.94,1668.81,496.49,181.27,1.2093,1.0519,11.548,0.3794,1.3677,27.2258,0.1967,200.39,130.63,1.099,1.4171,12.33,18.475,41.377,8.47,4.4,2.4702,3.2218,0.9837,0.1038,0.1059,2.8782,0.337,9.4351,1.135,26.25,4.512,0.2717,1.879,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55075.58,1700.0,505.75,183.36,1.2141,1.0714,11.7457,0.3843,1.3916,27.4,0.201,203.59,133.37,1.118,1.4456,12.2439,18.915,41.731,8.632,4.4478,2.4866,3.247,0.9718,0.1037,0.1072,2.8349,0.3157,9.4585,1.1789,26.62,4.4798,0.2743,1.868,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54783.44,1693.51,502.68,181.66,1.1807,1.0537,11.7102,0.379,1.4303,26.9493,0.1991,199.2,131.09,1.098,1.4279,12.3756,19.007,42.027,8.729,4.5,2.5155,3.1536,0.9707,0.1018,0.106,2.786,0.3216,8.8399,1.2425,26.77,4.4714,0.2737,1.917,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54982.6,1691.23,498.29,182.27,1.1917,1.0497,11.7203,0.3786,1.406,26.6583,0.1999,200.88,132.0,1.105,1.4145,11.918,18.788,41.912,8.687,4.5139,2.5548,3.5264,0.9726,0.1029,0.1053,2.8094,0.3066,8.8635,1.234,26.87,4.4153,0.2665,1.874,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54462.53,1681.56,492.74,180.1,1.1758,1.0314,11.617,0.3749,1.3851,26.376,0.197,197.47,129.19,1.158,1.387,11.7971,18.206,40.876,8.522,4.503,2.6619,3.7325,0.9694,0.1011,0.1043,2.8412,0.311,8.9676,1.2581,26.97,4.4054,0.2705,1.814,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54963.03,1685.2,494.96,181.2,1.1789,1.043,11.8289,0.3782,1.392,26.5878,0.1975,197.76,128.27,1.203,1.3954,11.805,18.451,41.133,8.4,4.4699,2.652,3.6474,0.9653,0.097,0.0991,2.8671,0.3164,9.1646,1.2662,27.2,4.4606,0.269,1.812,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55813.03,1706.63,500.3,183.0,1.1851,1.0632,11.8647,0.3848,1.4024,26.7057,0.2221,198.69,132.49,1.17,1.4096,11.879,18.598,41.274,8.241,4.4262,2.67,3.5707,0.9598,0.093,0.0966,2.903,0.3323,8.9939,1.2292,26.8,4.4738,0.2694,1.841,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55845.23,1712.77,500.0,184.23,1.1766,1.083,11.7876,0.3819,1.4279,26.8348,0.2024,201.7,133.97,1.158,1.3967,11.8443,18.718,41.144,8.657,4.4501,2.634,3.4295,0.9214,0.096,0.0996,2.9032,0.3517,8.7472,1.2394,27.03,4.4743,0.2637,1.85,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56056.01,1711.31,502.88,186.02,1.1934,1.1192,11.9426,0.3864,1.4549,27.4903,0.2044,201.72,134.94,1.194,1.4269,11.9906,19.226,42.22,8.397,4.5539,2.703,3.3039,0.8733,0.0948,0.0978,2.7987,0.3717,8.8986,1.2385,25.71,4.5107,0.2622,1.832,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56203.06,1717.4,502.76,185.41,1.2056,1.1383,11.9749,0.3842,1.4499,27.5235,0.2014,203.08,134.87,1.205,1.4119,12.0357,19.23,43.546,8.423,4.6819,2.6414,3.2484,0.882,0.0977,0.1016,2.807,0.3707,8.8945,1.2846,25.58,4.6558,0.2557,1.832,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55785.74,1704.14,496.69,183.5,1.1899,1.1094,11.845,0.3816,1.4336,27.0222,0.2006,201.17,132.6,1.195,1.3979,11.9011,18.887,43.302,8.309,4.5639,2.6874,3.465,0.8852,0.0967,0.1004,2.5809,0.3736,8.8959,1.3409,25.63,4.7903,0.2607,1.841,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56332.84,1709.1,500.55,185.23,1.1896,1.1119,11.9717,0.4071,1.4637,27.2003,0.2003,202.39,135.73,1.212,1.4309,11.968,19.711,44.417,8.315,4.6573,2.6068,3.2483,0.8912,0.0971,0.1009,2.5772,0.3634,8.9227,1.2941,25.96,4.83,0.2631,1.878,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55219.24,1674.01,492.06,181.5,1.181,1.0775,11.8539,0.393,1.4311,26.2681,0.198,198.82,138.58,1.22,1.3885,11.5927,18.882,43.387,8.046,4.4612,2.5275,3.2145,0.8977,0.0954,0.0994,2.6401,0.3961,8.6404,1.3376,25.71,4.839,0.2619,1.87,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
