BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD
49186.04666667,3294.79666667,667.43,183.67,2.82973333,0.86596667,66.18993333,0.3729,1.13286667,27.9633,0.14263333,266.43666667,163.07666667,1.11433333,1.13776667,25.1138,20.87833333,59.64333333,13.57733333,6.84183333,1.7573,2.20093333,1.0493,0.1038,0.17093333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48668.65,3251.31333333,654.87333333,179.89666667,2.79033333,0.84583333,64.86883333,0.3658,1.10563333,27.19456667,0.13886667,259.40666667,159.85666667,1.087,1.1142,24.5534,20.34933333,57.93866667,13.206,6.6787,1.7409,2.1793,1.0508,0.1025,0.16966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48084.44333333,3200.16333333,642.53666667,175.69333333,2.73383333,0.82573333,63.35503333,0.35723333,1.07436667,26.2804,0.1351,252.08333333,157.08666667,1.053,1.08023333,23.99206667,19.808,56.39033333,12.847,6.4649,1.73903333,2.17506667,1.06196667,0.10166667,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47976.98,3188.33333333,640.69666667,174.54333333,2.74656667,0.8314,63.30236667,0.354,1.07063333,26.0754,0.13506667,250.52666667,156.59333333,1.05133333,1.0689,23.8565,19.77733333,55.90233333,12.768,6.42916667,1.72546667,2.16113333,1.0861,0.09943333,0.1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47943.29,3177.29,642.41666667,174.36666667,2.73213333,0.83233333,63.23636667,0.353,1.06763333,26.05046667,0.135,250.79,156.65666667,1.043,1.0569,23.83296667,19.71,55.66066667,12.75266667,6.38713333,1.70573333,2.14283333,1.1134,0.09756667,0.1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47905.97666667,3166.75666667,641.05,174.04,2.7154,0.8292,63.0689,0.35226667,1.0713,26.06966667,0.13473333,249.21666667,156.31666667,1.03866667,1.04886667,23.70023333,19.62466667,55.19933333,12.66433333,6.36253333,1.6595,2.07663333,1.13063333,0.09486667,0.15253333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48183.4,3180.9,643.06333333,175.42333333,2.729,0.83226667,63.2921,0.35323333,1.08906667,26.31926667,0.1348,250.16,157.47333333,1.04366667,1.05443333,23.7603,19.685,55.476,12.722,6.54223333,1.55173333,1.93586667,1.13543333,0.09443333,0.15123333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48360.31,3190.96333333,641.33666667,175.77,2.72133333,0.83616667,63.228,0.3528,1.09956667,26.25776667,0.1349,250.81666667,159.10666667,1.04866667,1.05736667,23.7826,19.87933333,55.52466667,12.73033333,6.62543333,1.44213333,1.80146667,1.15196667,0.09376667,0.1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831.54666667,3220.46,647.21,177.58666667,2.74476667,0.8538,63.65993333,0.3563,1.12553333,26.53123333,0.1362,257.65333333,162.30666667,1.06233333,1.0736,24.11333333,20.12266667,56.24433333,12.90733333,6.77656667,1.36786667,1.72686667,1.1706,0.09366667,0.14756667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48526.75,3197.24666667,641.80333333,175.48333333,2.70303333,0.8476,63.0614,0.35393333,1.11536667,26.21783333,0.13486667,258.20666667,161.04666667,1.05,1.063,24.06693333,19.91933333,55.668,12.73766667,6.61163333,1.35783333,1.72826667,1.17326667,0.0926,0.14393333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47928.2,3160.35333333,632.47333333,173.05,2.656,0.8324,62.16033333,0.34943333,1.10376667,25.82246667,0.13233333,253.51666667,156.75666667,1.02633333,1.0472,23.69116667,19.19533333,54.66233333,12.47066667,6.4673,1.32006667,1.68563333,1.1625,0.09236667,0.14183333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47213.20666667,3113.56333333,620.16333333,170.21,2.59766667,0.8161,61.26666667,0.34256667,1.07636667,25.27376667,0.1297,245.63,152.17666667,1.00266667,1.02186667,23.32183333,18.66066667,53.639,12.24233333,6.3994,1.29616667,1.65306667,1.14773333,0.09306667,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46846.89,3098.85,613.86666667,168.97,2.56896667,0.80573333,60.67636667,0.33866667,1.06223333,24.84036667,0.12793333,239.92333333,149.09666667,0.991,1.00773333,23.25546667,18.33366667,52.78966667,12.107,6.40476667,1.29803333,1.6397,1.15206667,0.09386667,0.14386667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46864.56666667,3100.59333333,612.75333333,168.55666667,2.54333333,0.80286667,60.2709,0.33756667,1.0561,24.68383333,0.12686667,237.10666667,147.49,0.99133333,0.9986,23.3339,18.28666667,52.38366667,12.02833333,6.40656667,1.3414,1.7007,1.13083333,0.09456667,0.14443333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46862.46,3102.12333333,610.11666667,167.97,2.53116667,0.79663333,59.8327,0.33646667,1.04763333,24.48733333,0.12573333,234.07666667,145.42,0.98933333,0.9877,23.25743333,18.11466667,51.77566667,11.86966667,6.3228,1.37266667,1.7236,1.1062,0.09483333,0.1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46874.13333333,3098.95,607.44333333,167.77,2.5245,0.7866,59.5122,0.33546667,1.03786667,24.40606667,0.12383333,230.46666667,143.52333333,0.98566667,0.9727,22.8757,17.967,51.10333333,11.69733333,6.27396667,1.42113333,1.73586667,1.07506667,0.09563333,0.14406667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47062.01666667,3105.36,607.34333333,168.23666667,2.56306667,0.78433333,59.79466667,0.33586667,1.0373,24.5147,0.1238,230.02333333,143.55666667,0.993,0.9725,22.8125,18.12366667,51.10333333,11.679,6.38813333,1.481,1.7481,1.07383333,0.09503333,0.14263333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47271.4,3126.77,609.92666667,169.18333333,2.626,0.78433333,60.28363333,0.33763333,1.04116667,24.77223333,0.12483333,230.83333333,144.28333333,1.002,0.98406667,22.944,18.50133333,51.56633333,11.738,6.49356667,1.52503333,1.76796667,1.076,0.09373333,0.13976667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47725.67,3175.20333333,617.55666667,171.43666667,2.7301,0.80146667,61.3961,0.3429,1.06086667,25.27683333,0.12813333,235.58,146.95333333,1.02333333,1.01143333,23.45166667,19.19766667,52.79633333,12.028,6.6211,1.5678,1.798,1.07726667,0.0912,0.13603333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48003.35333333,3210.93666667,621.12333333,172.58333333,2.80593333,0.8135,62.14746667,0.34656667,1.07376667,25.48526667,0.13056667,237.72333333,148.58333333,1.03666667,1.02486667,23.8232,19.68,53.63233333,12.25133333,6.61303333,1.56916667,1.78763333,1.07323333,0.08986667,0.13326667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48537.06,3250.56333333,628.29666667,174.49666667,2.88246667,0.831,63.15813333,0.3522,1.09246667,25.78106667,0.13306667,240.42333333,150.64,1.053,1.0353,24.2821,20.15566667,54.522,12.54866667,6.63423333,1.58486667,1.78876667,1.06823333,0.08823333,0.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48761.94,3252.53333333,630.48,174.48666667,2.8825,0.8331,63.8572,0.35196667,1.09203333,25.75656667,0.13333333,239.76333333,150.40666667,1.05666667,1.03193333,24.6167,20.18533333,54.68,12.63,6.6057,1.70766667,1.79363333,1.0695,0.08746667,0.12923333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48973.67,3251.37,632.94,174.96666667,2.87436667,0.83323333,64.82833333,0.35243333,1.09183333,25.80853333,0.13286667,239.3,149.96333333,1.05466667,1.02716667,24.9979,20.11866667,54.74366667,12.654,6.61213333,1.82426667,1.79126667,1.0586,0.08666667,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48848.73666667,3234.06666667,631.27333333,173.78,2.82726667,0.82276667,65.1296,0.34943333,1.07996667,25.681,0.1312,237.27666667,148.65666667,1.04666667,1.01763333,25.34096667,19.89966667,54.23633333,12.51433333,6.56403333,1.93483333,1.77316667,1.04323333,0.08786667,0.1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831.19,3234.74666667,631.30666667,173.45333333,2.82286667,0.81863333,65.08383333,0.34833333,1.07923333,25.67113333,0.13126667,236.95,148.59666667,1.04033333,1.01613333,25.49443333,19.847,54.22433333,12.49333333,6.55906667,1.8773,1.72176667,1.02806667,0.0898,0.13463333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48734.32666667,3234.99666667,629.64333333,172.66333333,2.82013333,0.81473333,64.18673333,0.3463,1.0751,25.58696667,0.13103333,236.42,149.0,1.038,1.0137,25.44013333,19.964,54.00833333,12.51533333,6.509,1.85793333,1.69336667,1.02643333,0.0914,0.1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48811.53333333,3242.68333333,634.98666667,173.65,2.83433333,0.8163,63.90233333,0.34603333,1.07603333,25.61193333,0.13086667,236.44666667,149.70666667,1.03733333,1.01296667,25.32476667,20.45766667,54.214,12.559,6.50533333,1.8145,1.66343333,1.03376667,0.0917,0.13983333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48622.01,3220.77,654.84,174.77333333,2.80566667,0.81213333,63.6107,0.34523333,1.07666667,25.58946667,0.12943333,236.52,149.55,1.031,1.0041,25.00963333,20.72866667,54.20233333,12.754,6.48,1.7759,1.65386667,1.0383,0.0917,0.13976667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48569.85,3212.57,672.35666667,177.12333333,2.80826667,0.81246667,64.0516,0.346,1.0831,25.7131,0.12983333,237.61,149.67333333,1.03166667,1.00183333,24.8989,21.23533333,54.614,12.98,6.52903333,1.74136667,1.65323333,1.04113333,0.09163333,0.13936667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48322.04333333,3191.29,679.11,177.21,2.81546667,0.80836667,63.76816667,0.3443,1.08103333,25.6346,0.12973333,238.10333333,149.05,1.02433333,0.99713333,24.6713,21.24433333,54.64133333,13.11466667,6.58063333,1.72986667,1.66716667,1.04706667,0.0921,0.13936667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48403.72666667,3193.25666667,669.14333333,176.55666667,2.8548,0.8093,63.7725,0.34453333,1.0855,25.565,0.13143333,236.19333333,149.04666667,1.026,1.0009,24.69093333,21.46566667,54.76866667,13.014,6.703,1.74956667,1.68953333,1.0641,0.09143333,0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48506.64333333,3197.94666667,664.62333333,175.26666667,2.8772,0.81046667,63.6024,0.34486667,1.0922,25.5245,0.13163333,232.15666667,148.52333333,1.022,1.0091,24.7544,21.29133333,54.64866667,12.92433333,6.7672,1.76163333,1.7015,1.07336667,0.09166667,0.13703333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48706.96,3212.17333333,662.17,174.79333333,2.8717,0.81286667,63.6084,0.34516667,1.0999,25.61566667,0.1319,228.02666667,148.33666667,1.024,1.01223333,24.7937,21.25566667,54.592,12.91033333,6.7831,1.76013333,1.69773333,1.07906667,0.0917,0.13713333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48537.94333333,3203.53,656.21666667,174.04333333,2.85053333,0.81036667,63.08116667,0.34426667,1.0885,25.50403333,0.13026667,224.81333333,147.46333333,1.01733333,1.00763333,25.04463333,20.925,54.008,12.799,6.68353333,1.72663333,1.6896,1.08443333,0.0925,0.13773333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48248.49333333,3189.94333333,650.24333333,173.21333333,2.8297,0.80416667,62.65913333,0.34193333,1.07166667,25.2879,0.12903333,224.16666667,146.49333333,1.00866667,0.99733333,25.49126667,20.56333333,53.43366667,12.62033333,6.60373333,1.6869,1.67843333,1.09793333,0.0926,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47968.17333333,3177.55333333,645.45333333,172.53333333,2.8155,0.7983,62.38306667,0.34023333,1.0591,25.00206667,0.1278,223.84333333,145.57666667,0.999,0.99206667,26.30393333,20.16866667,52.81266667,12.44133333,6.5459,1.66853333,1.69243333,1.11083333,0.09236667,0.13523333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47991.66,3196.65333333,644.73333333,172.21,2.82236667,0.7984,62.4986,0.3385,1.06146667,24.98456667,0.1297,224.39666667,145.20666667,1.00466667,0.9926,27.18236667,20.182,52.748,12.433,6.5324,1.67633333,1.71046667,1.10843333,0.093,0.13583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48218.16333333,3250.51333333,646.79333333,173.22666667,2.82416667,0.81096667,63.06406667,0.33876667,1.0741,25.36566667,0.1317,225.97,145.55,1.01866667,0.99653333,27.617,21.12,53.05433333,12.54433333,6.66866667,1.70906667,1.72683333,1.10066667,0.09333333,0.13563333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47899.75666667,3264.10333333,642.68,171.53333333,2.79936667,0.8096,62.77126667,0.33593333,1.07013333,25.40496667,0.1314,223.23666667,144.12666667,1.02766667,0.98863333,27.33943333,21.82333333,52.71733333,12.47433333,6.63363333,1.7272,1.72303333,1.09946667,0.09363333,0.13496667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47599.25,3270.69,638.85333333,170.71666667,2.78883333,0.81066667,62.61866667,0.3349,1.0645,25.4838,0.12993333,220.94666667,143.27666667,1.036,0.98596667,26.70496667,22.91333333,52.68733333,12.38533333,6.65233333,1.71183333,1.67676667,1.09883333,0.09216667,0.13216667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47310.78,3276.03666667,636.34666667,169.62,2.7819,0.80426667,62.3797,0.33373333,1.05136667,25.43243333,0.12846667,219.33,142.34666667,1.053,0.98613333,26.67263333,23.354,52.35933333,12.24066667,6.53636667,1.66746667,1.63086667,1.10123333,0.09086667,0.13046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47644.54,3343.48333333,641.59,172.11666667,2.8209,0.81446667,63.4717,0.3379,1.06156667,26.0579,0.1299,222.95,144.19333333,1.094,1.00033333,27.29473333,24.426,53.00533333,12.37766667,6.64903333,1.62946667,1.596,1.09403333,0.08983333,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47723.62333333,3393.16333333,645.07333333,172.87333333,2.81746667,0.8226,64.16456667,0.342,1.07186667,26.72503333,0.12983333,226.01666667,145.69666667,1.11966667,1.00846667,27.71803333,24.546,53.15766667,12.49533333,6.72513333,1.62266667,1.59096667,1.08656667,0.08996667,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47574.09,3413.00333333,642.83666667,173.08,2.80363333,0.82306667,64.28953333,0.34516667,1.0732,27.02486667,0.12926667,226.24333333,146.32333333,1.123,1.00413333,27.7147,24.18966667,52.842,12.50033333,6.69506667,1.69726667,1.6022,1.07633333,0.08933333,0.12846667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47283.69666667,3412.64333333,638.94,172.0,2.77566667,0.82023333,63.904,0.34416667,1.06816667,26.96126667,0.1287,225.27,145.42333333,1.113,0.99756667,27.69236667,23.37066667,52.35233333,12.432,6.5824,1.79703333,1.60933333,1.06683333,0.0889,0.12763333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47170.30333333,3431.52,636.43666667,172.34333333,2.7692,0.8171,63.57513333,0.3426,1.0598,26.84963333,0.12856667,223.17666667,143.85333333,1.12233333,0.98723333,28.03286667,23.19266667,51.801,12.32733333,6.4536,1.86443333,1.62373333,1.0444,0.08896667,0.12696667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47125.74666667,3464.93666667,636.01666667,172.15333333,2.76936667,0.8197,63.90043333,0.34073333,1.05946667,26.85416667,0.12866667,223.73333333,142.75666667,1.135,0.9868,28.82873333,22.96533333,51.9,12.45933333,6.4207,1.88043333,1.633,1.02216667,0.08903333,0.12703333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47329.04666667,3499.02,637.65666667,173.06666667,2.78556667,0.82646667,64.3764,0.34306667,1.06723333,27.23973333,0.1306,226.73333333,143.09,1.14633333,1.0173,29.098,23.093,52.26466667,12.594,6.4532,1.8733,1.63466667,0.99896667,0.08876667,0.12683333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47484.12,3545.25666667,640.33333333,174.62333333,2.8088,0.8342,65.1331,0.3462,1.08393333,27.9801,0.1317,232.16333333,145.96666667,1.146,1.06646667,29.30576667,22.996,53.182,12.799,6.49656667,1.9238,1.65013333,0.9979,0.08863333,0.12666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47807.84333333,3610.28333333,642.43666667,176.75,2.82883333,0.84,65.64306667,0.34886667,1.10303333,28.7127,0.1332,235.69,148.13666667,1.153,1.1084,28.99683333,23.885,53.87466667,12.86366667,6.5693,1.9763,1.6546,0.99796667,0.0894,0.1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48178.54333333,3709.3,647.21,178.95,2.84636667,0.8494,66.841,0.35123333,1.1156,29.3356,0.13356667,237.37333333,150.34,1.157,1.12506667,29.01833333,24.58733333,54.54666667,13.01266667,6.63886667,2.0329,1.67196667,0.99726667,0.09006667,0.12973333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48864.1,3770.0,654.26333333,180.71666667,2.9121,0.8536,67.69646667,0.3539,1.1203,29.34236667,0.13493333,237.82333333,150.91,1.15333333,1.1631,28.9439,25.078,54.86866667,13.125,6.70033333,2.03876667,1.6701,0.99483333,0.08976667,0.1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49435.95333333,3777.44666667,662.25,181.92333333,2.9725,0.8588,68.0493,0.35733333,1.1165,29.3374,0.13553333,238.99666667,152.19333333,1.149,1.2117,29.12656667,24.753,55.15233333,13.17933333,6.7138,2.04603333,1.6883,0.993,0.08926667,0.12726667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49854.26,3755.09333333,668.07666667,183.90666667,3.03206667,0.85906667,67.88913333,0.36186667,1.12193333,29.319,0.13603333,241.02,152.86666667,1.155,1.2891,29.3801,24.42966667,55.4,13.32833333,6.72426667,2.066,1.7004,0.9952,0.08846667,0.12516667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49847.57666667,3752.52666667,666.95333333,184.02666667,2.99853333,0.8579,67.6529,0.3616,1.1169,29.49536667,0.13563333,241.61666667,152.9,1.162,1.35723333,29.71696667,24.19233333,55.35433333,13.34233333,6.71743333,2.11446667,1.72286667,0.99463333,0.08773333,0.12456667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49669.12333333,3768.54666667,665.18333333,185.12333333,2.9838,0.85363333,67.63323333,0.3603,1.11666667,29.82816667,0.13596667,241.99666667,152.56,1.16033333,1.4205,29.81393333,24.11266667,55.39133333,13.35633333,6.7229,2.14726667,1.73346667,0.99336667,0.08683333,0.12306667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
