BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
7382.55,148.3,211.2,44.7,0.0376,0.1863,3.7806,0.0554,0.2312,2.018,0.0259,49.98,30.16,0.265,0.2046,0.5568,3.48,8.75,1.732,0.8131,0.118,0.0771,0.844,0.0057,0.0056,1.62,0.0378,1.6964,0.0216,15.96,2.3436,0.0034,1.649,0.0017,196.5,0.0838,1.5478,640.0,1.014,0.0104,12.425,0.4605,4.6778,3.0034,10.132,1901.54,0.2942,9.602,57.23,247.94,0.5341,8.114,0.093,0.0598,2.376,139.34,118.15,1.0446,7.21e-06,2021-09-21 05:09
7375.0,147.25,211.26,44.68,0.0373,0.1861,3.7766,0.0552,0.2317,2.0011,0.0268,50.3,29.67,0.264,0.2037,0.5564,3.485,8.679,1.745,0.812,0.1178,0.0766,0.8426,0.0058,0.0055,1.6027,0.0362,1.6979,0.0203,15.66,2.3539,0.0032,1.628,0.0018,186.5,0.0852,1.5802,644.6448,1.0105,0.0092,11.5679,0.4704,4.629,3.0607,10.136,1910.03,0.2915,9.37,56.85,254.63,0.5635,8.191,0.0964,0.0649,2.301,135.37,116.89,1.0574,7.17e-06,2021-09-21 09:09
7368.02,147.92,212.68,44.27,0.0377,0.1878,3.8001,0.0552,0.2346,2.0069,0.0271,50.72,29.34,0.259,0.2026,0.5588,3.501,8.706,1.745,0.8125,0.1168,0.0761,0.8261,0.006,0.0056,1.4816,0.0363,1.6914,0.0195,15.51,2.3755,0.0032,1.603,0.0018,191.29,0.0825,1.5406,642.5689,1.0109,0.0099,11.9882,0.4626,4.3689,3.1883,10.177,1923.67,0.2825,9.424,57.17,249.74,0.5456,8.055,0.0965,0.0623,2.231,133.16,115.52,1.0678,6.89e-06,2021-09-21 13:09
7347.38,146.62,210.47,44.43,0.0375,0.1879,3.8603,0.0548,0.2363,2.0052,0.0289,50.52,29.12,0.259,0.2026,0.5577,3.533,8.664,1.711,0.812,0.1176,0.076,0.828,0.0059,0.0057,1.4978,0.036,1.6884,0.0196,16.18,2.3767,0.0032,1.603,0.0017,186.53,0.0844,1.5476,641.8389,1.012,0.0104,10.9046,0.4668,4.7338,3.1528,10.183,1910.0,0.2828,8.775,56.8,259.43,0.556,8.18,0.0968,0.0618,2.29,134.95,115.18,0.0,6.86e-06,2021-09-21 17:09
7377.75,147.45,211.31,45.18,0.0376,0.1908,3.8553,0.0554,0.2425,2.0795,0.0294,51.5,28.94,0.263,0.2024,0.5682,3.64,8.752,1.732,0.815,0.1173,0.0763,0.8143,0.0061,0.0058,1.5043,0.0361,1.6751,0.0199,16.28,2.3752,0.0031,1.609,0.0018,187.79,0.0841,1.5668,638.896,1.0127,0.0097,10.8801,0.4402,5.022,3.0182,10.275,1906.0,0.2801,8.483,55.28,262.62,0.547,8.491,0.0958,0.0612,2.397,133.72,126.06,0.0,7.02e-06,2021-09-21 21:09
7452.62,148.31,211.35,45.0,0.0378,0.1915,3.8962,0.0553,0.2412,2.0597,0.0291,52.72,29.02,0.264,0.2033,0.564,3.658,8.707,1.73,0.816,0.1168,0.0763,0.8194,0.0063,0.0059,1.5092,0.0368,1.6714,0.0203,16.32,2.3664,0.0031,1.614,0.0017,185.62,0.085,1.5707,638.9214,1.0122,0.0096,10.0831,0.4545,5.1236,2.9829,10.277,1925.0,0.2674,8.791,52.94,268.7,0.5484,8.35,0.095,0.0613,2.288,132.51,122.19,0.0,7.16e-06,2021-09-22 01:09
7538.78,148.78,213.59,45.41,0.0384,0.1949,3.9055,0.0555,0.2419,2.0995,0.0287,52.82,29.23,0.268,0.2071,0.5646,3.683,8.79,1.758,0.8306,0.1167,0.0788,0.823,0.0061,0.0058,1.6013,0.0375,1.6674,0.0204,17.03,2.3664,0.0031,1.622,0.0018,185.75,0.0851,1.5662,632.6266,1.0153,0.0093,11.1594,0.4608,5.0138,3.0605,10.253,1928.68,0.2618,8.731,51.7,263.61,0.5389,8.019,0.0929,0.0609,2.323,132.1,127.1,0.0,6.99e-06,2021-09-22 05:09
7541.97,148.74,213.79,45.44,0.0388,0.195,3.9157,0.0553,0.2383,2.0935,0.0333,53.13,29.51,0.264,0.2075,0.5724,3.784,9.064,1.758,0.8352,0.117,0.0777,0.8437,0.0062,0.0058,1.609,0.0382,1.6523,0.0202,17.07,2.3664,0.0031,1.602,0.0018,176.47,0.0879,1.5121,625.9519,1.0131,0.0083,10.5854,0.4751,4.9335,3.1553,10.355,1926.06,0.2687,9.29,52.75,275.6,0.5579,8.045,0.0937,0.0598,2.288,126.61,126.15,0.0,7.13e-06,2021-09-22 09:09
7537.37,148.87,214.73,45.95,0.0383,0.1949,3.9296,0.0558,0.241,2.0846,0.0321,52.04,29.78,0.265,0.2077,0.579,3.748,9.166,1.754,0.8359,0.1174,0.0774,0.8344,0.0061,0.0056,1.6548,0.0374,1.6716,0.0202,17.49,2.3686,0.003,1.556,0.0017,179.39,0.0878,1.4836,617.2192,1.0136,0.0084,10.9604,0.4793,5.1505,3.2481,10.146,1914.19,0.2663,9.454,52.07,279.75,0.5511,8.174,0.095,0.0602,2.309,126.96,120.97,0.0,7.17e-06,2021-09-22 13:09
7539.06,148.17,214.19,45.76,0.0386,0.1929,3.9172,0.0558,0.2419,2.0803,0.0326,52.51,29.76,0.263,0.2062,0.5831,3.857,9.162,1.761,0.8284,0.1175,0.0802,0.8584,0.006,0.0055,1.6785,0.0378,1.6379,0.0205,18.63,2.3697,0.0029,1.591,0.0017,188.02,0.0915,1.4933,613.4735,1.0131,0.0083,10.9467,0.4732,5.236,3.19,10.188,1900.96,0.2716,9.728,52.4,279.0,0.5591,8.463,0.0963,0.0596,2.342,124.15,119.53,0.0,7.24e-06,2021-09-22 17:09
7525.86,148.34,213.37,45.62,0.0384,0.1888,3.8839,0.0556,0.2392,2.0562,0.0332,51.9,29.71,0.269,0.2065,0.575,3.859,9.104,1.734,0.8274,0.1176,0.0798,0.86,0.0061,0.0057,1.647,0.0381,1.6373,0.0206,19.3,2.3697,0.0029,1.597,0.0017,204.5,0.089,1.4369,622.9772,1.0154,0.0077,11.1368,0.4834,5.2834,3.165,10.177,1915.01,0.267,9.772,50.84,287.73,0.5552,8.4,0.0954,0.0594,2.298,123.4,115.61,0.0,7.24e-06,2021-09-22 21:09
7529.51,147.97,212.58,45.36,0.0389,0.1912,3.8858,0.0556,0.2379,2.075,0.0347,51.94,29.86,0.271,0.2056,0.5702,3.808,9.03,1.738,0.8246,0.119,0.079,0.8416,0.0061,0.0056,1.6915,0.0389,1.6505,0.0205,18.97,2.3758,0.0029,1.577,0.0017,188.19,0.0904,1.4366,618.9988,1.012,0.0073,11.0645,0.466,5.0383,3.1517,10.127,1917.25,0.2731,10.892,52.53,281.87,0.5493,8.335,0.0959,0.0592,2.36,125.8,112.87,0.0,7.23e-06,2021-09-23 01:09
7505.65,147.32,211.28,45.24,0.0385,0.1882,3.8675,0.0556,0.2369,2.0406,0.0339,52.28,29.62,0.276,0.2042,0.5752,3.762,8.896,1.753,0.8196,0.119,0.0772,0.8563,0.0061,0.0059,1.736,0.0377,1.6643,0.0205,18.46,2.3889,0.003,1.585,0.0017,185.01,0.088,1.428,621.77,1.0141,0.0077,9.6277,0.4739,5.1,3.142,9.871,1908.43,0.2724,11.1,52.01,280.61,0.5376,8.392,0.0943,0.0594,2.472,127.05,102.77,0.0,7.4e-06,2021-09-23 05:09
7421.03,146.94,209.76,44.94,0.0383,0.187,3.8469,0.0552,0.2315,2.0173,0.033,51.73,29.51,0.281,0.2049,0.5638,3.737,8.846,1.723,0.8151,0.1194,0.0769,0.8399,0.0061,0.0059,1.7144,0.0373,1.7186,0.0205,17.48,2.4006,0.003,1.578,0.0017,183.27,0.089,1.5296,624.143,1.013,0.0079,9.425,0.5127,5.0841,3.1491,9.702,1907.39,0.2769,11.114,51.75,275.5,0.538,8.536,0.0958,0.0601,2.49,129.72,109.42,0.0,7.52e-06,2021-09-23 09:09
7448.79,147.3,210.46,45.31,0.0383,0.1891,3.862,0.055,0.2341,2.021,0.0327,51.98,29.61,0.288,0.2039,0.5692,3.77,8.853,1.739,0.8239,0.119,0.0798,0.8373,0.0061,0.0058,1.769,0.0375,1.7104,0.0205,17.57,2.393,0.0031,1.577,0.0017,183.0,0.0904,1.6492,635.6021,1.0111,0.0078,8.3878,0.5076,4.9227,3.076,9.606,1919.75,0.2777,10.955,52.98,273.87,0.5252,8.633,0.0966,0.0614,2.533,131.51,109.56,0.0,7.64e-06,2021-09-23 13:09
7526.86,148.56,211.8,45.83,0.0386,0.1904,3.9019,0.0555,0.2385,2.0714,0.0327,51.83,29.61,0.295,0.206,0.5755,3.871,9.036,1.757,0.83,0.1236,0.0786,0.8584,0.006,0.0057,1.7656,0.0373,1.7137,0.0206,17.63,2.3795,0.003,1.544,0.0017,183.65,0.0945,1.8676,644.549,1.013,0.0082,8.1431,0.507,4.843,3.1593,9.599,1919.75,0.2709,11.211,54.99,289.81,0.5554,8.873,0.0968,0.062,2.537,131.93,104.48,0.0,7.64e-06,2021-09-23 17:09
7563.21,151.35,214.91,46.1,0.039,0.1902,3.94,0.056,0.24,2.0653,0.033,52.12,29.5,0.296,0.2068,0.5811,3.901,9.073,1.766,0.8369,0.1217,0.0781,0.841,0.006,0.0057,1.6866,0.0373,1.7195,0.0208,17.8,2.3839,0.003,1.579,0.0017,178.0,0.092,1.7913,632.85,1.0115,0.0081,7.3039,0.5317,4.9049,3.1533,9.604,1920.89,0.2672,11.436,53.93,297.99,0.5557,9.176,0.0994,0.0659,2.476,129.87,108.18,0.0,7.55e-06,2021-09-23 21:09
7528.89,150.62,213.76,45.68,0.0387,0.1882,3.9125,0.0557,0.2372,2.0418,0.0322,51.88,29.21,0.288,0.2063,0.5775,3.976,9.059,1.756,0.8352,0.1212,0.0768,0.8468,0.0062,0.0057,1.74,0.0382,1.7232,0.0205,17.92,2.376,0.0031,1.567,0.0016,181.35,0.0925,1.7871,640.4241,1.0125,0.0079,8.5085,0.561,4.863,3.0759,9.598,1920.89,0.264,11.352,53.64,292.99,0.5466,8.901,0.0982,0.0639,2.495,128.42,106.53,0.0,7.5e-06,2021-09-24 01:09
7522.16,150.62,213.06,45.64,0.0389,0.1895,3.9051,0.056,0.2375,2.0543,0.0322,51.99,29.36,0.297,0.2074,0.5811,3.942,9.072,1.756,0.8352,0.1198,0.0764,0.8516,0.0059,0.0057,1.6833,0.0376,1.6942,0.0213,17.65,2.369,0.0031,1.505,0.0015,184.27,0.107,1.7735,632.6411,1.0125,0.0074,9.3656,0.5396,4.8825,3.0959,9.603,1915.67,0.2606,10.697,55.52,290.72,0.5881,8.734,0.0996,0.0667,2.618,129.7,108.72,0.0,7.04e-06,2021-09-24 05:09
7520.12,150.52,212.98,45.41,0.0384,0.1881,3.9202,0.0558,0.2368,2.0561,0.0325,51.44,29.0,0.311,0.2063,0.579,3.868,9.051,1.725,0.837,0.1191,0.0787,0.8682,0.0061,0.0058,1.7114,0.0375,1.6764,0.021,17.78,2.3277,0.003,1.473,0.0016,184.15,0.0958,1.7694,640.3537,1.0166,0.0073,9.0139,0.5351,4.8538,3.1327,9.585,1911.32,0.2625,10.79,53.49,287.69,0.575,8.619,0.0987,0.0631,2.618,126.4,109.29,0.0,7.16e-06,2021-09-24 09:09
7477.9,149.5,212.17,45.41,0.0384,0.1872,3.9148,0.0554,0.2365,2.035,0.0326,51.01,29.85,0.328,0.2061,0.5743,3.86,8.899,1.728,0.8341,0.1198,0.0798,0.8699,0.006,0.0056,1.6902,0.037,1.7023,0.021,17.99,2.3736,0.0034,1.477,0.0016,181.5,0.0927,1.7121,637.8606,1.0146,0.0068,9.349,0.5233,4.86,3.133,9.573,1910.81,0.2636,11.77,55.96,282.1,0.5459,8.833,0.0988,0.0615,2.636,130.34,116.7,0.0,7.32e-06,2021-09-24 13:09
7479.0,149.28,212.49,45.33,0.0382,0.1902,3.8991,0.0556,0.2355,2.0444,0.032,51.27,31.0,0.323,0.2101,0.5704,3.89,8.981,1.764,0.8317,0.121,0.0819,0.878,0.006,0.0057,1.715,0.0369,1.6941,0.0204,17.79,2.362,0.0034,1.517,0.0016,179.85,0.097,1.6648,632.5648,1.0162,0.0068,9.6357,0.5482,5.1641,3.1793,9.573,1915.67,0.2641,11.999,55.35,288.35,0.5494,8.484,0.1012,0.0622,2.538,132.25,113.73,0.0,7.37e-06,2021-09-24 17:09
7412.39,147.84,209.28,44.37,0.0379,0.1879,3.8371,0.0549,0.2348,2.047,0.0321,52.0,31.28,0.304,0.2061,0.5637,3.804,8.853,1.772,0.8239,0.1212,0.0832,0.8781,0.0058,0.0056,1.7581,0.0378,1.69,0.0199,17.63,2.3589,0.0035,1.405,0.0016,173.01,0.0933,1.6628,650.7809,1.0136,0.0064,9.6019,0.5277,4.9031,3.1265,9.363,1904.16,0.2848,12.24,56.71,283.96,0.5427,8.469,0.0982,0.0615,2.569,128.84,106.27,0.0,7.45e-06,2021-09-24 21:09
7384.45,147.22,206.69,44.33,0.0376,0.1872,3.7891,0.0544,0.2319,2.0337,0.0314,51.26,31.18,0.301,0.2061,0.5649,3.699,8.838,1.722,0.8201,0.1233,0.083,0.8849,0.0059,0.0054,1.7272,0.0385,1.682,0.0196,17.89,2.3992,0.0035,1.405,0.0017,187.86,0.0929,1.7,660.8636,1.0134,0.0066,8.8774,0.5171,4.7473,3.0832,9.361,1915.47,0.268,12.715,55.93,289.81,0.5565,8.613,0.0983,0.0618,2.582,130.14,109.51,0.0,7.34e-06,2021-09-25 01:09
7338.99,147.38,207.94,44.4,0.0372,0.1854,3.8019,0.0547,0.2318,2.095,0.0308,51.21,30.82,0.292,0.2087,0.5686,3.674,8.684,1.737,0.81,0.1239,0.0806,0.8963,0.0059,0.0054,1.7208,0.0385,1.6861,0.0194,18.07,2.414,0.0036,1.414,0.0017,176.06,0.0909,1.705,655.8305,1.0121,0.007,8.4104,0.5167,4.8231,3.0552,9.304,1924.98,0.2735,12.396,57.73,280.88,0.5434,8.525,0.0972,0.0614,2.716,128.98,109.21,0.0,7.38e-06,2021-09-25 05:09
7381.79,147.2,208.43,44.45,0.0372,0.1782,3.781,0.054,0.2257,2.1827,0.0253,51.3,30.2,0.282,0.2102,0.5544,3.655,8.686,1.73,0.8048,0.1234,0.0754,0.8547,0.0059,0.0055,1.7291,0.0394,1.6717,0.0197,18.1,2.4427,0.0034,1.337,0.0016,176.19,0.092,1.7144,680.1802,1.0138,0.0066,9.2073,0.5243,4.7732,3.0731,9.295,1928.45,0.2721,12.935,56.35,277.44,0.5391,8.612,0.0942,0.0599,2.914,140.16,106.37,0.0,7.37e-06,2021-09-25 09:09
7348.34,147.16,208.43,44.39,0.037,0.1802,3.7626,0.0537,0.2268,2.2386,0.0251,51.14,30.12,0.287,0.2101,0.5381,3.707,8.678,1.717,0.7922,0.1218,0.0786,0.8576,0.006,0.0056,1.7248,0.0397,1.6752,0.0202,17.89,2.4312,0.0036,1.389,0.0015,167.38,0.0913,1.7144,674.0109,1.0182,0.007,8.7131,0.5302,4.8525,3.0178,9.248,1920.0,0.2674,13.102,56.53,280.17,0.5269,8.464,0.0929,0.0596,2.908,133.93,106.85,0.0,7.31e-06,2021-09-25 13:09
7336.61,147.08,207.95,44.37,0.0369,0.1794,3.7659,0.054,0.2259,2.2196,0.0251,50.62,29.94,0.279,0.2101,0.5349,3.607,8.616,1.727,0.793,0.1229,0.0792,0.85,0.0061,0.0057,1.7549,0.04,1.6813,0.0206,18.14,2.4147,0.0035,1.375,0.0016,169.16,0.092,1.7239,677.3303,1.0173,0.0071,9.3597,0.529,4.7951,3.0028,9.263,1923.0,0.271,12.71,56.82,286.9,0.5414,8.348,0.0937,0.06,2.814,130.07,110.68,0.0,7.32e-06,2021-09-25 17:09
7233.42,145.11,205.92,43.88,0.0362,0.1723,3.7632,0.0532,0.2212,2.1568,0.0234,49.99,29.7,0.27,0.2134,0.526,3.557,8.573,1.714,0.7901,0.1226,0.0778,0.8457,0.0062,0.0058,1.7648,0.0448,1.6694,0.0205,18.53,2.4642,0.0034,1.46,0.0017,165.38,0.0927,1.7146,669.4438,1.0174,0.0068,9.0724,0.5324,4.53,2.9501,9.128,1927.82,0.268,12.751,57.15,315.75,0.5733,8.078,0.0922,0.0601,2.71,126.6,113.64,0.0,7.13e-06,2021-09-25 21:09
7233.56,144.53,205.72,43.89,0.0361,0.1751,3.7625,0.0528,0.2214,2.2009,0.0241,49.81,30.0,0.269,0.2003,0.5266,3.54,8.485,1.73,0.7975,0.1197,0.0778,0.8624,0.0063,0.0058,1.7493,0.0431,1.6637,0.0204,18.67,2.4803,0.0034,1.493,0.0017,167.7,0.0926,1.7132,658.1834,1.015,0.0065,9.1748,0.5187,4.5402,2.9788,8.98,1915.01,0.263,12.716,59.15,321.36,0.5949,8.023,0.0932,0.0599,2.856,129.34,112.94,0.0,6.92e-06,2021-09-26 01:09
7225.99,145.51,206.66,44.15,0.0364,0.1752,3.7777,0.0533,0.2258,2.2773,0.0244,50.03,30.44,0.274,0.1982,0.5282,3.624,8.561,1.744,0.7972,0.119,0.0778,0.8507,0.0063,0.0058,1.7184,0.0434,1.6722,0.0204,18.19,2.446,0.0034,1.423,0.0016,170.0,0.0939,1.7036,669.0073,1.015,0.0063,8.3891,0.4905,4.4336,2.992,8.433,1929.0,0.2624,12.665,61.45,331.0,0.6064,7.992,0.0962,0.0618,2.712,129.73,109.97,0.0,7.14e-06,2021-09-26 05:09
7213.0,145.52,206.47,44.04,0.0363,0.1738,3.7737,0.0531,0.2243,2.245,0.0242,50.26,30.13,0.279,0.198,0.5297,3.626,8.451,1.732,0.809,0.1181,0.0752,0.8282,0.0062,0.0058,1.7,0.0422,1.6738,0.0205,18.13,2.4439,0.0033,1.489,0.0017,168.16,0.0928,1.6712,664.7241,1.0136,0.0065,8.6644,0.4856,4.4126,2.9367,8.537,1919.46,0.2553,12.173,61.01,326.12,0.5888,8.071,0.0962,0.0616,2.739,131.51,111.05,0.0,7.18e-06,2021-09-26 09:09
7225.0,145.63,206.59,44.23,0.0368,0.1742,3.7774,0.0531,0.2244,2.2253,0.025,50.02,31.02,0.282,0.1992,0.5356,3.62,8.493,1.742,0.807,0.1174,0.0762,0.8229,0.0062,0.0057,1.681,0.0428,1.6492,0.0209,17.71,2.4575,0.0034,1.472,0.0016,169.2,0.0933,1.6712,664.86,1.0128,0.0065,8.396,0.4811,4.2208,2.9218,8.431,1900.0,0.2449,12.28,64.62,324.15,0.5944,7.994,0.0948,0.0611,2.784,127.29,115.04,0.0,7.14e-06,2021-09-26 13:09
7230.52,145.7,207.43,44.25,0.0369,0.1764,3.7866,0.0534,0.2229,2.2242,0.0259,50.22,31.12,0.285,0.1998,0.5643,3.696,8.499,1.811,0.8079,0.1196,0.0792,0.8329,0.0063,0.0058,1.585,0.045,1.6475,0.0205,17.62,2.4553,0.0034,1.469,0.0016,174.41,0.0915,1.6441,674.9524,1.0168,0.0066,8.4785,0.4633,4.2138,2.9451,8.478,1889.71,0.247,12.121,61.61,302.75,0.5492,8.082,0.0952,0.061,2.894,128.04,120.58,0.0,7.1e-06,2021-09-26 17:09
7173.23,142.59,205.2,43.36,0.0364,0.1754,3.7646,0.0528,0.2183,2.1692,0.0246,49.37,30.5,0.284,0.2002,0.6358,3.658,8.463,1.724,0.7954,0.1188,0.0777,0.8005,0.0063,0.0057,1.57,0.0429,1.6539,0.0204,17.58,2.4553,0.0032,1.454,0.0017,169.49,0.0914,1.69,723.0,1.016,0.0065,8.017,0.4782,4.2097,2.9583,8.42,1897.73,0.2387,11.76,62.66,294.03,0.5375,8.028,0.0947,0.0611,2.939,131.1,118.44,0.0,7.16e-06,2021-09-26 21:09
7190.17,142.58,206.27,43.52,0.0362,0.175,3.7662,0.0529,0.2248,2.161,0.025,49.58,31.86,0.281,0.2003,0.6005,3.704,8.449,1.738,0.7959,0.1186,0.0777,0.7713,0.0061,0.0057,1.569,0.0421,1.6562,0.0211,17.34,2.4526,0.0033,1.48,0.0017,171.42,0.0896,1.6959,734.7407,1.017,0.0067,8.3579,0.4717,4.2989,2.9045,8.26,1905.56,0.2412,10.887,60.57,296.93,0.5567,8.015,0.0964,0.061,2.907,130.96,117.03,0.0,7.13e-06,2021-09-27 01:09
7203.25,143.64,207.42,43.81,0.0367,0.1787,3.7972,0.0535,0.2225,2.1817,0.025,49.97,31.44,0.289,0.203,0.5917,3.837,8.534,1.728,0.7947,0.1185,0.077,0.782,0.0061,0.0057,1.5759,0.0413,1.6421,0.0211,16.74,2.4526,0.0032,1.46,0.0017,165.68,0.089,1.6875,710.5435,1.017,0.0062,8.6489,0.46,4.2128,2.8458,7.751,1888.61,0.2453,10.873,56.85,307.78,0.5692,8.266,0.0977,0.0616,2.865,132.81,118.44,0.0,7.17e-06,2021-09-27 05:09
7157.0,142.17,205.17,43.37,0.0363,0.1739,3.7488,0.0525,0.2166,2.1,0.0238,48.99,31.32,0.271,0.1959,0.6255,3.87,8.389,1.714,0.7956,0.1186,0.0787,0.7356,0.0063,0.0059,1.5696,0.0405,1.6345,0.0207,16.36,2.4526,0.0032,1.449,0.0017,171.06,0.0865,1.6771,728.082,1.0184,0.0063,9.0222,0.488,4.1971,2.9024,7.899,1899.25,0.2505,10.767,59.06,300.03,0.5738,8.564,0.095,0.0608,2.794,133.99,119.61,0.0,7.09e-06,2021-09-27 09:09
7142.03,141.7,204.34,43.34,0.0363,0.1729,3.7357,0.0521,0.2158,2.0606,0.0237,48.83,30.5,0.278,0.197,0.6318,3.85,8.397,1.731,0.796,0.118,0.0784,0.734,0.0062,0.0061,1.56,0.041,1.6538,0.0201,16.78,2.4525,0.0033,1.418,0.0017,170.34,0.0839,1.6599,714.9143,1.0138,0.0062,8.859,0.4824,4.368,2.8574,7.347,1906.23,0.2447,11.261,60.44,289.93,0.5621,8.665,0.096,0.0605,2.825,138.04,122.52,0.0,7.03e-06,2021-09-27 13:09
7190.45,144.02,207.75,43.85,0.0365,0.174,3.81,0.0532,0.2196,2.1023,0.0239,49.73,30.76,0.28,0.1959,0.6171,4.096,8.453,1.717,0.7966,0.1189,0.0753,0.7247,0.0063,0.006,1.575,0.049,1.6559,0.0206,16.74,2.4078,0.0032,1.413,0.0016,169.06,0.0858,1.6424,714.2044,1.0157,0.0063,8.7044,0.4841,4.2213,2.906,6.9,1888.61,0.2451,11.484,57.7,299.91,0.5671,8.756,0.0962,0.0607,2.938,136.6,120.62,0.0,6.97e-06,2021-09-27 17:09
7189.21,143.47,205.95,43.38,0.0363,0.1748,3.7915,0.0527,0.2183,2.0922,0.0242,49.78,30.6,0.272,0.1936,0.625,4.017,8.45,1.737,0.7939,0.1166,0.0764,0.6712,0.006,0.0061,1.5699,0.0458,1.6384,0.0205,16.11,2.4274,0.0033,1.453,0.0017,175.48,0.0857,1.65,689.3337,1.016,0.0061,9.2882,0.4859,4.0247,2.9407,6.812,1900.0,0.2497,11.961,56.29,301.64,0.561,8.691,0.0985,0.0608,2.776,133.73,125.3,0.0,7.02e-06,2021-09-27 21:09
7201.98,145.19,206.77,43.85,0.0367,0.1753,3.8256,0.0524,0.2171,2.1134,0.0235,50.01,31.2,0.274,0.1938,0.6357,4.069,8.552,1.788,0.7954,0.1175,0.0763,0.6979,0.0061,0.006,1.5468,0.0467,1.6314,0.0207,16.38,2.4783,0.0032,1.445,0.0017,179.96,0.0865,1.6538,685.6889,1.016,0.0063,8.8143,0.4802,3.9821,2.98,6.805,1893.17,0.2466,11.406,57.5,301.08,0.5682,8.549,0.0994,0.0615,2.71,134.14,126.58,0.0,6.92e-06,2021-09-28 01:09
7196.27,145.06,206.85,43.62,0.0365,0.1745,3.8256,0.0519,0.2158,2.0981,0.0237,49.88,31.86,0.275,0.1942,0.6201,4.094,8.661,1.811,0.7946,0.1214,0.0756,0.6689,0.006,0.0061,1.5317,0.0476,1.626,0.0205,16.41,2.4999,0.0032,1.477,0.0016,179.88,0.0866,1.6578,653.4041,1.0122,0.0065,9.0546,0.4768,4.0518,2.9368,6.82,1903.0,0.2466,10.994,56.35,305.28,0.5804,8.391,0.0999,0.0614,2.691,135.65,122.42,0.0,7e-06,2021-09-28 05:09
7221.41,144.52,207.33,43.7,0.0365,0.1767,3.8412,0.0521,0.2186,2.11,0.0234,50.34,31.02,0.273,0.1938,0.604,4.119,8.638,1.836,0.7876,0.1188,0.0751,0.6802,0.0062,0.0061,1.5486,0.0484,1.5652,0.0205,16.13,2.5989,0.0033,1.47,0.0017,184.0,0.0858,1.6959,650.7245,1.009,0.0066,9.25,0.4528,4.1001,2.8254,6.869,1901.56,0.2598,11.1,56.0,300.5,0.5628,9.274,0.1012,0.065,2.835,140.5,123.89,0.0,6.92e-06,2021-09-28 09:09
7225.58,144.23,207.74,43.75,0.0365,0.1805,3.8607,0.0522,0.2198,2.0925,0.0243,50.29,31.04,0.271,0.1901,0.607,4.132,8.646,1.894,0.7845,0.119,0.0766,0.71,0.0063,0.0061,1.515,0.0462,1.5092,0.0205,16.18,2.5774,0.0033,1.44,0.0017,181.68,0.0867,1.6853,654.9019,1.0067,0.0067,8.6508,0.4511,4.1594,2.7489,7.36,1902.21,0.2522,10.858,56.57,297.63,0.558,9.28,0.1015,0.0635,2.787,138.87,124.19,0.0,6.95e-06,2021-09-28 13:09
7215.11,144.25,208.72,43.76,0.0371,0.1813,3.8661,0.0525,0.2201,2.0875,0.0242,50.05,31.4,0.271,0.1916,0.755,4.211,8.679,1.88,0.7864,0.1202,0.0754,0.7056,0.0063,0.0062,1.4523,0.0459,1.5004,0.0203,16.2,2.6103,0.0032,1.45,0.0016,181.65,0.0874,1.6721,664.28,1.0066,0.0065,8.8716,0.45,4.2736,2.8524,7.616,1905.0,0.2507,10.767,55.36,298.36,0.5602,9.658,0.0971,0.0612,2.73,140.09,0.0,0.0,6.96e-06,2021-09-28 17:09
7265.66,144.56,212.11,44.24,0.0371,0.19,3.8731,0.0528,0.2202,2.0954,0.0243,50.63,32.36,0.274,0.1929,0.6454,4.052,9.091,1.897,0.7882,0.1198,0.0759,0.7172,0.0063,0.0062,1.5202,0.044,1.5565,0.0201,16.59,2.5646,0.0033,1.46,0.0017,178.83,0.0926,1.7261,650.9725,1.011,0.0068,8.4657,0.4466,4.4114,2.8603,7.508,1913.0,0.253,10.836,55.7,294.93,0.555,9.139,0.0997,0.0627,2.684,138.78,0.0,0.0,7.11e-06,2021-09-28 21:09
7255.77,144.56,212.3,44.34,0.0373,0.1888,3.8633,0.0527,0.2203,2.0804,0.0241,50.49,32.97,0.271,0.1919,0.6262,3.985,9.0,1.866,0.7875,0.122,0.0758,0.7161,0.0062,0.0063,1.6038,0.045,1.5646,0.02,16.31,2.5516,0.0032,1.486,0.0017,176.28,0.0906,1.7,641.0988,1.0112,0.0068,8.7532,0.4432,4.4852,2.6579,7.544,1923.89,0.2539,10.614,55.87,303.85,0.5694,9.155,0.0975,0.0611,2.76,139.62,0.0,0.0,7.08e-06,2021-09-29 01:09
